step,reward,rolling_reward
1457,-49.28631591796875,-18.484544778898357
1458,-6.551733493804932,-18.51640424878895
1459,-3.9512367248535156,-18.5362001157552
1460,-7.332058429718018,-18.570025431230665
1461,-3.7168033123016357,-18.58646628446877
1462,-50.854801177978516,-18.77481650801003
1463,-11.639032363891602,-18.825253293469547
1464,-13.354266166687012,-18.85979135079682
1465,-5.852797985076904,-18.816746419385076
1466,-48.138450622558594,-18.943192960217594
1467,-11.110054969787598,-18.84257097001374
1468,0.3341040015220642,-18.713399379447104
1469,-3.3365514278411865,-18.54387768049538
1470,-4.097663879394531,-18.401689768508078
1471,-5.058176040649414,-18.379329039290546
1472,-8.13854694366455,-18.384356592848896
1473,-11.99841594696045,-18.416558310225607
1474,-59.22317886352539,-18.634331492140888
1475,-35.34164810180664,-18.75497261877358
1476,-81.86493682861328,-19.051814099028707
1477,-42.5278205871582,-19.19228384847939
1478,-30.77341651916504,-19.282583759978415
1479,-7.635658264160156,-19.289607002928854
1480,-50.89116668701172,-19.273662972167134
1481,-4.150466442108154,-19.252737665846944
1482,-4.431700229644775,-19.267829264119268
1483,-6.726474761962891,-19.300938394978644
1484,-4.764933109283447,-19.319020543411373
1485,-6.380566596984863,-19.347028553798793
1486,-7.42799711227417,-19.38186457426846
1487,-15.231700897216797,-19.44214384187758
1488,-2.239959955215454,-19.42037504400313
1489,-10.182574272155762,-19.40857934011519
1490,0.09416266530752182,-19.35297583703697
1491,-48.301780700683594,-19.37094319848716
1492,0.7112020254135132,-19.198225465580823
1493,1.1489759683609009,-18.986705657288432
1494,1.1476140022277832,-18.814418164536356
1495,-4.7530412673950195,-18.80405860261619
1496,-6.348790168762207,-18.623206326767804
1497,-15.96034049987793,-18.48807636003196
1498,-8.045310974121094,-18.32168364457786
1499,-34.73782730102539,-18.441335587784646
1500,-37.85756301879883,-18.39431536988914
1501,-40.11146926879883,-18.351358643814923
1502,-44.041358947753906,-18.501127906128765
1503,-6.46327018737793,-18.466363364502786
1504,-51.218658447265625,-18.607803473755716
1505,-49.4359245300293,-18.75276110009849
1506,-7.278649806976318,-18.78193931532651
1507,-4.933933258056641,-18.807158496387302
1508,-4.611528396606445,-18.81489390040189
1509,-49.965240478515625,-19.01763353420049
1510,-51.045326232910156,-19.19747980953008
1511,-17.532394409179688,-19.266129243142903
1512,-8.1720609664917,-19.274366820581257
1513,-8.410032272338867,-19.240257338769734
1514,-8.86428165435791,-19.211546695001424
1515,-0.6217246651649475,-19.070803720004857
1516,-2.9437973499298096,-18.742851217754186
1517,0.1845259964466095,-18.38609028661996
1518,0.9853659868240356,-18.19695180118829
1519,-5.562314510345459,-18.18855661190301
1520,-11.554264068603516,-18.207567701227962
1521,-12.262927055358887,-18.05619640529901
1522,-20.875337600708008,-17.938627351649107
1523,-43.38167953491211,-18.081649335749447
1524,-48.0650520324707,-18.244492910273372
1525,-51.212276458740234,-18.41555088222772
1526,-20.50739288330078,-18.471801439173518
1527,-8.424757957458496,-18.48259493816644
1528,-5.464267730712891,-18.47026699627191
1529,-5.097949981689453,-18.4760586842373
1530,-7.416775226593018,-18.509174985058607
1531,-7.537566661834717,-18.544770179875194
1532,-5.681541442871094,-18.392615471012892
1533,-5.8325581550598145,-18.420621455796063
1534,-7.721746444702148,-18.264064197190105
1535,-16.10456657409668,-18.253685069687666
1536,-13.141512870788574,-18.24235676921159
1537,-4.7998738288879395,-18.223132501251996
1538,1.3380680084228516,-17.968424226410686
1539,0.12116999924182892,-17.82151718313247
1540,1.3825980424880981,-17.618791386909784
1541,-0.229762002825737,-17.45272676182538
1542,1.381518006324768,-17.281276983745396
1543,-2.8207619190216064,-17.248764964587988
1544,-6.147538661956787,-17.24663927222043
1545,-12.042157173156738,-17.09391646719724
1546,-5.867027282714844,-16.918286706455053
1547,-44.83271026611328,-17.07771281386167
1548,-49.85478973388672,-17.253427772052586
1549,-48.19894027709961,-17.42403513289243
1550,-45.37091827392578,-17.581436200626193
1551,-7.6570000648498535,-17.38828479719907
1552,-6.734758377075195,-17.36628598356992
1553,-7.129908561706543,-17.384234127528966
1554,-7.138683319091797,-17.418376225955786
1555,-7.184183120727539,-17.272548383243382
1556,-2.9770541191101074,-17.289602511890234
1557,-8.323466300964355,-17.32437220109254
1558,-3.2372779846191406,-17.34017716110498
1559,-9.688612937927246,-17.36139786041528
1560,-12.006582260131836,-17.36944699371606
1561,-3.8197081089019775,-17.335911151774226
1562,-4.197507858276367,-17.10296053684503
1563,1.4691599607467651,-16.754369938261807
1564,1.4535000324249268,-16.549606704123317
1565,0.8122199773788452,-16.358833150751888
1566,-2.8658039569854736,-16.17540984619409
1567,-1.7737452983856201,-16.13844369304925
1568,-3.025836706161499,-16.123176840670407
1569,-11.950664520263672,-16.15801422584802
1570,-18.883275985717773,-16.208699330218135
1571,-44.93157196044922,-16.361159617312254
1572,-47.159767150878906,-16.53440715969354
1573,-50.1008415222168,-16.53510686672479
1574,-48.68172836303711,-16.69814729679376
1575,-6.121463298797607,-16.682496877558528
1576,-6.550808429718018,-16.66594539631158
1577,-5.110516548156738,-16.67719551552087
1578,-7.030350208282471,-16.70644532967359
1579,-4.888108253479004,-16.728720554597675
1580,-6.971958160400391,-16.75909768319875
1581,-4.941289901733398,-16.77877728280425
1582,-50.37895965576172,-16.9828128734529
1583,-15.350086212158203,-17.024705709069966
1584,-12.57154369354248,-17.045058379739523
1585,-4.083309173583984,-17.028679851144553
1586,1.3568860292434692,-16.947123530477285
1587,0.8187400102615356,-16.80759805163741
1588,-0.24458199739456177,-16.626791253894567
1589,0.7630839943885803,-16.429556407541035
1590,0.701740026473999,-16.253889507859945
1591,-1.1522910594940186,-16.229852738946676
1592,-10.354589462280273,-16.237681031793358
1593,-11.218886375427246,-16.261925576776267
1594,-20.840797424316406,-16.315677569955586
1595,-37.877071380615234,-16.425282779306173
1596,-38.61199188232422,-16.573874725431203
1597,-48.640499114990234,-16.77401506575942
1598,-38.97653579711914,-16.934645096868277
1599,-10.291725158691406,-16.975304629474877
1600,-6.122133255004883,-17.00448109832406
1601,-7.371491432189941,-17.036625903993844
1602,-3.255293369293213,-17.025936218172312
1603,-4.43809175491333,-16.973598787218332
1604,-7.1304497718811035,-16.934196330934764
1605,-5.355241775512695,-16.755855884462594
1606,-7.927827835083008,-16.606488582521678
1607,-7.897096633911133,-16.544059665590524
1608,-9.05368709564209,-16.423401794344187
1609,-51.145172119140625,-16.593393817812203
1610,-5.191013336181641,-16.577320838838816
1611,0.1525920033454895,-16.567146102577446
1612,1.454543948173523,-16.54389351859689
1613,-3.590574026107788,-16.528216481357813
1614,-1.570245385169983,-16.51597724881768
1615,-0.47235798835754395,-16.496967014938594
1616,-11.200345039367676,-16.50745287385583
1617,-11.567484855651855,-16.50597699037194
1618,-12.687838554382324,-16.518783192306756
1619,-82.81722259521484,-16.80104782548547
1620,-87.30065155029297,-17.10262355104089
1621,-48.56602096557617,-17.28982345071435
1622,-48.17677307128906,-17.272034617096185
1623,-7.306314945220947,-17.26617365708947
1624,-8.274666786193848,-17.281041105896236
1625,-4.2359418869018555,-17.078695490509272
1626,-5.948208332061768,-16.89132262864709
1627,-4.859616756439209,-16.849777922302483
1628,-7.314833164215088,-16.81774632707238
1629,-3.0885684490203857,-16.65271333280206
1630,-4.782114505767822,-16.465355889946224
1631,-53.943565368652344,-16.477829171806572
1632,-50.70232391357422,-16.509743371635675
1633,-46.23457336425781,-16.65094249883294
1634,0.9251019954681396,-16.62095045724511
1635,0.987887978553772,-16.588315038830043
1636,-1.4396840333938599,-16.56414970842004
1637,0.647596001625061,-16.53407362380624
1638,0.5682520270347595,-16.501718815237282
1639,-3.3710227012634277,-16.48351777306199
1640,-5.61621618270874,-16.48121219292283
1641,-9.544476509094238,-16.461260010153055
1642,-11.34468936920166,-16.473935245901345
1643,-80.24810028076172,-16.762806995779275
1644,-44.870391845703125,-16.86716735497117
1645,-46.05498123168945,-17.01258393135667
1646,-38.966522216796875,-17.142344030767678
1647,-7.676283359527588,-17.145349113851786
1648,-5.164575099945068,-17.14572247543931
1649,-4.151333332061768,-16.95431023064256
1650,-2.9402599334716797,-16.750942181020974
1651,-6.6941914558410645,-16.546926527410747
1652,-3.35746169090271,-16.49092803707719
1653,-49.136817932128906,-16.508504453092815
1654,-50.112884521484375,-16.566064832121135
1655,-14.484058380126953,-16.43966483822465
1656,-5.48468017578125,-16.116930066496135
1657,-8.865058898925781,-16.118023503690956
1658,-1.300853967666626,-16.087867552191017
1659,1.1475119590759277,-16.06611230507493
1660,0.7711259722709656,-16.046261701256036
1661,0.7027726769447327,-16.024441577345133
1662,1.0074779987335205,-16.00096325150132
1663,-6.813135147094727,-15.995588159948587
1664,-4.341235637664795,-15.979709782034158
1665,-14.786025047302246,-15.990873543173075
1666,-16.136945724487305,-16.011423279196023
1667,-38.02691650390625,-16.139499843984844
1668,-45.62982177734375,-16.285677719503642
1669,-38.75398254394531,-16.42233745995164
1670,-34.409759521484375,-16.531336149603128
1671,-9.261150360107422,-16.528062963873147
1672,-6.078149795532227,-16.51910754624009
1673,-2.968968391418457,-16.504188866049052
1674,-4.9338250160217285,-16.458943422704934
1675,-7.793125152587891,-16.429972574621438
1676,-5.130016803741455,-16.391967045217754
1677,-4.902408123016357,-16.238078325659036
1678,-6.668712139129639,-16.10886880531907
1679,-13.577210426330566,-15.987192051321268
1680,-2.9148058891296387,-15.64520115891099
1681,-5.278433322906494,-15.624618458181619
1682,-11.64299488067627,-15.63480537071824
1683,-11.139528274536133,-15.648721384435891
1684,-2.721238136291504,-15.628341102987529
1685,-43.58343505859375,-15.781959343343972
1686,1.4490360021591187,-15.754896498590707
1687,-1.4889559745788574,-15.74078812304139
1688,0.649071991443634,-15.71285975804925
1689,0.7211620211601257,-15.64020930185914
1690,0.843995988368988,-15.59406691852212
1691,0.4355759918689728,-15.582407694846392
1692,-13.08845043182373,-15.612826603919268
1693,-15.118858337402344,-15.642420580893756
1694,-37.05247116088867,-15.748105872184038
1695,-46.00222396850586,-15.90524654868245
1696,-48.523460388183594,-16.071175856620073
1697,-20.521642684936523,-16.110959933310745
1698,-9.175891876220703,-16.1012743101418
1699,-6.273258209228516,-16.05797015669942
1700,-7.157641887664795,-16.02362160590291
1701,-3.418339967727661,-15.865263166457414
1702,-6.935341835021973,-15.79670386698842
1703,-6.246016502380371,-15.621821889907121
1704,-3.9424567222595215,-15.44657284167409
1705,-7.386875152587891,-15.444202741652727
1706,-13.309745788574219,-15.473468463927507
1707,-7.528458595275879,-15.306437034636735
1708,-48.94963836669922,-15.476028654128314
1709,-2.524564027786255,-15.470321963340044
1710,1.3355640172958374,-15.435651473551989
1711,-1.544450044631958,-15.42696206048131
1712,1.2799619436264038,-15.21842300799489
1713,0.6158440113067627,-15.169403502494097
1714,1.3305059671401978,-15.110664413958787
1715,-5.590382099151611,-15.109614750415087
1716,-12.831073760986328,-14.968385242968798
1717,-19.958087921142578,-15.003777374774218
1718,-33.068233489990234,-15.137386724740267
1719,-43.195037841796875,-15.29682067039609
1720,-45.23569869995117,-15.461372809678316
1721,-46.4287109375,-15.626854949265718
1722,-7.370025157928467,-15.623780862122775
1723,-3.2781879901885986,-15.588899950295687
1724,-6.477849960327148,-15.377918634682894
1725,-1.779028058052063,-15.243668154507876
1726,-6.080158233642578,-14.940529040127993
1727,-7.042808532714844,-14.798588991910218
1728,-2.3287200927734375,-14.684810206204652
1729,-4.121397018432617,-14.670753161221743
1730,-56.61253356933594,-14.693638628751039
1731,-7.921998023986816,-14.708724755078554
1732,-1.9191679954528809,-14.698674626141786
1733,1.2556979656219482,-14.666745935231447
1734,1.255895972251892,-14.642662618905305
1735,-43.94797134399414,-14.792932237893343
1736,-43.918487548828125,-14.93889419963956
1737,-43.88581848144531,-15.053510669976474
1738,0.3649440109729767,-15.04309105411172
1739,-5.091375350952148,-15.022726258426905
1740,-10.954841613769531,-15.066922275543213
1741,-12.059483528137207,-14.921953086853028
1742,-28.74351692199707,-15.03977196264267
1743,-22.601594924926758,-15.13477424621582
1744,-34.99850845336914,-15.279358736038208
1745,-32.474609375,-15.390245008468629
1746,-8.977858543395996,-15.400761281967164
1747,-6.392316818237305,-15.3624891872406
1748,-3.9050917625427246,-15.345928310394287
1749,-4.667216777801514,-15.225645868301392
1750,-4.680325031280518,-15.092936916351318
1751,-4.034220218658447,-14.948627920150757
1752,-4.109950065612793,-14.788902284622193
1753,-49.98094940185547,-14.962973001480103
1754,-14.7095365524292,-14.816936513900757
1755,-8.620558738708496,-14.653675050735474
1756,-5.508660793304443,-14.646595094680785
1757,-0.04757000133395195,-14.627049641653896
1758,-0.9855939745903015,-14.612545903965831
1759,0.45418599247932434,-14.41086819808185
1760,0.5099679827690125,-14.204647021219134
1761,-1.1174900531768799,-14.138987403795124
1762,1.1317499876022339,-14.101772159978747
1763,-4.657989501953125,-14.086763988897204
1764,-11.500441551208496,-14.097308628484607
1765,-12.77491283416748,-14.145921381160617
1766,-38.509891510009766,-14.288185757800937
1767,-40.353271484375,-14.450336947724223
1768,-15.910470008850098,-14.51792029170692
1769,-34.76885986328125,-14.634746473118662
1770,-9.249449729919434,-14.625527215763926
1771,-3.130690097808838,-14.588998267933727
1772,-7.330108165740967,-14.534817350193858
1773,-7.182558536529541,-14.390020866200327
1774,-2.0218820571899414,-14.205848186299205
1775,-4.230069160461426,-14.01791935710609
1776,-7.359466552734375,-13.965327651783824
1777,-7.967108249664307,-13.963497052952647
1778,-9.678223609924316,-13.980352876469492
1779,-55.61750793457031,-14.182431108281015
1780,-4.963942527770996,-14.172619777485728
1781,1.2334320545196533,-14.137535782620311
1782,-43.68518829345703,-14.289550370022654
1783,-0.8520860075950623,-14.269628481432795
1784,-1.145427942276001,-14.24332320742309
1785,1.4677079916000366,-14.173034109160303
1786,1.2394440174102783,-14.11551028160751
1787,-3.851818084716797,-14.111718058630824
1788,-8.848538398742676,-14.152464484259486
1789,-19.45716094970703,-14.230777808055281
1790,-13.208796501159668,-14.289143386229872
1791,-36.26484298706055,-14.433283710166812
1792,-41.66269302368164,-14.605460554286838
1793,-83.05440521240234,-14.92639512746036
1794,-8.211125373840332,-14.934649474307895
1795,-8.771699905395508,-14.92156764523685
1796,-7.306166648864746,-14.927324202701449
1797,-3.382265090942383,-14.761522422000766
1798,-4.438958168029785,-14.579859095737339
1799,-7.109433174133301,-14.415501067325472
1800,-7.579708099365234,-14.26433622662723
1801,-8.062549591064453,-14.265958424732089
1802,-6.585746765136719,-14.265362378284335
1803,-54.70516586303711,-14.455663407489658
1804,-48.14767074584961,-14.619699357196689
1805,1.4140440225601196,-14.585306448623538
1806,1.3369859457015991,-14.568050288364292
1807,-43.74557876586914,-14.70973873822391
1808,1.2306239604949951,-14.691867130443454
1809,-0.32680800557136536,-14.65441991071403
1810,1.2783420085906982,-14.60128021363914
1811,-2.485896110534668,-14.595944965645671
1812,-9.826004028320312,-14.618458950325847
1813,-16.17082977294922,-14.68901890926063
1814,-28.846906661987305,-14.81022053603828
1815,-45.79962158203125,-14.99666790227592
1816,-39.99753189086914,-15.145194814011454
1817,-37.72456359863281,-15.288998087212443
1818,-9.872583389282227,-15.316385073944927
1819,-5.264989852905273,-15.289642375275493
1820,-5.007058143615723,-15.234137503907084
1821,-4.665050029754639,-15.073071416184305
1822,-6.315783500671387,-14.909695481583476
1823,-7.388824939727783,-14.73884741525352
1824,-5.18613338470459,-14.56486503534019
1825,-4.623764991760254,-14.55887424211204
1826,-56.91558837890625,-14.760333361908794
1827,-8.070409774780273,-14.772172934815288
1828,-47.85285186767578,-14.935462941452862
1829,1.3340879678726196,-14.910574156567455
1830,-43.700401306152344,-15.057487929150462
1831,-43.78494644165039,-15.21286255531013
1832,-43.575191497802734,-15.185647482678295
1833,0.23994599282741547,-15.123287353858352
1834,1.1803200244903564,-15.068279898986221
1835,-7.183730125427246,-15.080681582793593
1836,-14.649810791015625,-15.14470837007463
1837,-20.28870391845703,-15.229138145789504
1838,-33.51289749145508,-15.362211407765747
1839,-39.50011444091797,-15.523264201506972
1840,-40.549041748046875,-15.688267328605056
1841,-43.5319709777832,-15.857786048278212
1842,-9.894575119018555,-15.855945990905166
1843,-6.222558498382568,-15.835960679396987
1844,-2.7080979347229004,-15.763429881438613
1845,-7.048116683959961,-15.640114062651993
1846,-7.5577168464660645,-15.51589696250856
1847,-6.779775142669678,-15.348454066619277
1848,-5.4021501541137695,-15.214156524047256
1849,-5.193391799926758,-15.193763190612197
1850,-16.929813385009766,-15.236993911132217
1851,-2.3101000785827637,-15.216748345717788
1852,-4.625507354736328,-15.22222920165956
1853,1.3566960096359253,-15.199050050601363
1854,0.7230160236358643,-15.167636187419296
1855,1.385316014289856,-15.140673956260086
1856,-1.3475879430770874,-15.11435299669206
1857,1.333475947380066,-15.077430706366897
1858,1.203645944595337,-15.036401374205948
1859,-0.15908999741077423,-14.832457045719028
1860,-10.852112770080566,-14.855101443454624
1861,-16.893978118896484,-14.923287723943591
1862,-25.330673217773438,-15.030428592607379
1863,-40.86735153198242,-15.179535702630877
1864,-83.15991973876953,-15.505894400045277
1865,-35.611637115478516,-15.646451516553759
1866,-7.659275054931641,-15.632287236616015
1867,-8.265674591064453,-15.619079995557666
1868,-4.8892998695373535,-15.587885840818286
1869,-5.884291648864746,-15.280154117032886
1870,-7.244958400726318,-14.959931344434619
1871,-4.731133460998535,-14.784591794416308
1872,-4.803066730499268,-14.611096969053149
1873,-8.549833297729492,-14.616071042463183
1874,-12.521561622619629,-14.633058621808887
1875,-7.876275539398193,-14.647619956418872
1876,-8.091465950012207,-14.656192986890673
1877,-4.500912189483643,-14.654758168622852
1878,0.6897879838943481,-14.622739684030414
1879,-0.3226560056209564,-14.611676034256815
1880,0.675279974937439,-14.589846456333994
1881,1.3627979755401611,-14.368621002957225
1882,1.3168799877166748,-14.16054418735206
1883,-0.5501019954681396,-13.977806301876903
1884,-9.341021537780762,-14.018870796009898
1885,-6.858332633972168,-14.050255678460003
1886,-35.84926223754883,-14.187893991276622
1887,-39.55774688720703,-14.34871536283195
1888,-48.24726486206055,-14.543977430388331
1889,-32.32552719116211,-14.659795448347927
1890,-10.094666481018066,-14.677709249541163
1891,-5.621524810791016,-14.66201744274795
1892,-3.8977251052856445,-14.632229585692286
1893,-3.3324365615844727,-14.324566930815578
1894,-4.330733299255371,-14.162408296629787
1895,-49.0269660949707,-14.174296236082911
1896,-6.170724868774414,-14.043113046690822
1897,-4.713475227355957,-14.031261814162136
1898,-11.708252906799316,-14.057436525389551
1899,-11.319724082946777,-14.086110088393092
1900,-1.4457273483276367,-14.080131958052515
1901,0.8137440085411072,-14.050100216194988
1902,0.6878079771995544,-14.033919137522577
1903,-1.6154760122299194,-13.843833769842982
1904,0.38978201150894165,-13.641823103711008
1905,0.561735987663269,-13.581639926239848
1906,0.5332599878311157,-13.5575681655854
1907,-3.631225347518921,-13.536632831379771
1908,-1.4213119745254517,-13.537114663407207
1909,-17.638477325439453,-13.612258620545267
1910,-25.870750427246094,-13.718826126143336
1911,-34.38848114013672,-13.859191141411662
1912,-34.44877243041992,-14.001016143128275
1913,-40.620601654052734,-14.136246009156109
1914,-5.6637701988220215,-14.141536147400737
1915,-7.309958457946777,-14.111631881043316
1916,-3.8868916034698486,-14.062631664559245
1917,-3.515308380126953,-13.924585232064128
1918,-3.3308117389678955,-13.755389191910625
1919,-6.909124851226807,-13.62800976113975
1920,-3.5940616130828857,-13.504746969506144
1921,-50.22502517700195,-13.668602468773722
1922,-15.309772491455078,-13.705528959557414
1923,-5.653299331665039,-13.7162662833184
1924,-5.698058128356934,-13.71932321576774
1925,1.2874139547348022,-13.68300105933845
1926,0.4761820137500763,-13.660576264068485
1927,1.1426759958267212,-13.636395927593112
1928,1.1099779605865479,-13.605281167194248
1929,1.229490041732788,-13.546054365321995
1930,0.23387600481510162,-13.533459637746216
1931,0.4137580096721649,-13.5106908724159
1932,-10.894516944885254,-13.507696960672735
1933,-12.864755630493164,-13.514597870096564
1934,-26.375707626342773,-13.60921574805677
1935,-41.086544036865234,-13.599228183969855
1936,-35.39794921875,-13.746616124853492
1937,-39.87003707885742,-13.900140449270607
1938,-6.625016689300537,-13.929236803993582
1939,-4.851383209228516,-13.951526984915137
1940,-4.093808174133301,-13.971278201565147
1941,-3.798914909362793,-13.988216165170073
1942,-4.177008152008057,-13.952570396050811
1943,-49.66840744018555,-14.090768592461943
1944,-49.992218017578125,-14.142527579888702
1945,-7.469208240509033,-13.988395516976714
1946,-15.1243896484375,-13.85479923401773
1947,-11.799715042114258,-13.819911523446441
1948,-2.6551272869110107,-13.793828465089202
1949,-2.3471453189849854,-13.778124013528227
1950,-0.26129600405693054,-13.750538629993796
1951,1.2549779415130615,-13.731845358356834
1952,1.2088799476623535,-13.699268471226096
1953,0.046115998178720474,-13.67409994122386
1954,1.0522600412368774,-13.654121074169874
1955,0.10414200276136398,-13.624157005548478
1956,-9.898266792297363,-13.610511089563369
1957,-5.275026798248291,-13.601497362375259
1958,-31.147977828979492,-13.53029072022438
1959,-37.434181213378906,-13.669929188966751
1960,-44.70502853393555,-13.854091559171676
1961,-30.961389541625977,-13.971759317159652
1962,-8.490949630737305,-14.010842963457108
1963,-8.201325416564941,-14.046111641168594
1964,-6.936641693115234,-14.079180231809616
1965,-4.880308151245117,-14.07633993601799
1966,-4.744566440582275,-14.043993906736373
1967,-4.767208099365234,-13.983230387449264
1968,-7.228600025177002,-13.87987185359001
1969,-8.043049812316895,-13.739263901472091
1970,-11.782139778137207,-13.605449665784835
1971,-1.8396519422531128,-13.427093429803849
1972,-6.217033386230469,-13.422481462717057
1973,1.306115984916687,-13.404144246816635
1974,1.2746340036392212,-13.37313431096077
1975,0.729423999786377,-13.363100502729417
1976,1.2688380479812622,-13.333704517602921
1977,0.8887199759483337,-13.301978403568269
1978,1.2107679843902588,-13.287820451259613
1979,-3.303785562515259,-13.284550005435944
1980,-53.676788330078125,-13.272807024478912
1981,-15.225098609924316,-13.302019426822662
1982,-35.05569839477539,-13.434565548419952
1983,-48.63030242919922,-13.634109549999238
1984,-35.78396987915039,-13.782269013404846
1985,-83.57709503173828,-13.940785508155823
1986,-9.852325439453125,-13.804520859718323
1987,-5.4396281242370605,-13.65073609828949
1988,-4.981708526611328,-13.672122708439828
1989,-5.423274993896484,-13.673450307011604
1990,-7.111816883087158,-13.658078208088876
1991,-4.049603462219238,-13.626038687825202
1992,-5.212783336639404,-13.531915753483773
1993,-50.707000732421875,-13.644337376713752
1994,-18.29705810546875,-13.577531575322151
1995,-14.180221557617188,-13.50435402405262
1996,-8.063207626342773,-13.500695420384407
1997,1.2281739711761475,-13.470213457226754
1998,0.7877799868583679,-13.45144197022915
1999,-0.8517879843711853,-13.436180255055428
2000,-0.8543859720230103,-13.420876498818398
2001,0.7463619709014893,-13.401754170060158
2002,-2.744230031967163,-13.396291289925575
2003,-0.09286600351333618,-13.196738956332206
2004,-12.976845741271973,-13.189808193087577
2005,-18.792285919189453,-13.230495101809503
2006,-13.073579788208008,-13.260754777789115
2007,-31.506319046020508,-13.386589773967863
2008,-40.185062408447266,-13.54338764770329
2009,-82.22093963623047,-13.87408815021813
2010,-52.65678405761719,-14.086755158379674
2011,-5.565191745758057,-14.104545965149999
2012,-5.040424823760986,-14.129234664395451
2013,-49.83795166015625,-14.309954513028265
2014,-4.520533561706543,-14.282034881070256
2015,-7.309850215911865,-14.260174630597234
2016,-8.045969009399414,-14.138318940594793
2017,-5.6873273849487305,-13.999655164197087
2018,0.7947859764099121,-13.932834140256046
2019,0.4161739945411682,-13.792094004824758
2020,-6.173099517822266,-13.77978860397637
2021,-0.9863439798355103,-13.771211219504476
2022,-14.917068481445312,-13.801559060767293
2023,-14.062725067138672,-13.829079726889729
2024,-16.408292770385742,-13.886625369742513
2025,-18.45985984802246,-13.943544532492757
2026,-40.757408142089844,-14.07713629885018
2027,-90.42570495605469,-14.40697068567574
2028,-39.369773864746094,-14.525736886695027
2029,-8.788433074951172,-14.33842058725655
2030,-51.86410903930664,-14.526021253302693
2031,-49.4428596496582,-14.728726420119404
2032,-49.54349899291992,-14.752159662917256
2033,-5.185699939727783,-14.769494118645786
2034,-49.96394348144531,-14.964768180802464
2035,-50.25969314575195,-15.171677785351873
2036,-8.501237869262695,-15.210640512898564
2037,-8.186941146850586,-15.2279810051471
2038,-8.112452507019043,-15.225036661580205
2039,-5.236015796661377,-15.168152080968023
2040,-4.001560211181641,-15.13132313580811
2041,0.6412780284881592,-14.983698651745915
2042,-0.10163400322198868,-14.817454415664077
2043,0.7992820143699646,-14.482039666756988
2044,0.7458099722862244,-14.44621192537248
2045,-5.947671413421631,-14.434915811404586
2046,-10.586662292480469,-14.448037793979049
2047,-16.00002670288086,-14.498508840426803
2048,-8.20129108428955,-14.513558172091841
2049,-37.49491500854492,-14.635100099429488
2050,-43.04412078857422,-14.776957750186325
2051,-50.83633041381836,-14.948052873477339
2052,-45.44495391845703,-15.103489702090622
2053,-10.905866622924805,-14.928292505130171
2054,-6.830524921417236,-14.763023921832442
2055,-4.873374938964844,-14.788173597678542
2056,-5.546774864196777,-14.815708640918135
2057,-6.653025150299072,-14.667338426455855
2058,-5.070866584777832,-14.692544388636946
2059,-7.735491752624512,-14.722179123625159
2060,-3.1491379737854004,-14.739889043554664
2061,-12.924470901489258,-14.781643342718482
2062,-7.421277046203613,-14.772024434790016
2063,-13.284307479858398,-14.760478345617653
2064,-3.9793334007263184,-14.661008052572608
2065,1.2563140392303467,-14.472784310087562
2066,1.2044880390167236,-14.307976230368018
2067,1.2627899646759033,-14.152026816114784
2068,0.7672600150108337,-14.10946744249761
2069,-3.7218239307403564,-14.103294778808952
2070,-3.2608847618103027,-14.09631008528173
2071,-12.565374374389648,-14.127911382660269
2072,-20.30112648010254,-14.183852754577995
2073,-37.03118896484375,-14.302422210678458
2074,-44.71105194091797,-14.460521884903311
2075,-43.631980895996094,-14.616554748520254
2076,-46.21192169189453,-14.573740081772208
2077,-10.721158027648926,-14.584343074783682
2078,-9.670541763305664,-14.431613834366201
2079,-3.2092440128326416,-14.449787162289024
2080,-5.193608283996582,-14.2957599902004
2081,-4.966128826141357,-14.140484719738364
2082,-7.769833564758301,-13.997263288006186
2083,-4.971633434295654,-14.01810960571468
2084,-6.120099067687988,-14.047311282083392
2085,-10.911683082580566,-14.062223093912005
2086,-7.296365261077881,-14.032809311792255
2087,-8.977486610412598,-13.987564442560076
2088,0.29649534821510315,-13.852326871201395
2089,0.7437700033187866,-13.691351333424448
2090,0.9788659811019897,-13.525239702507854
2091,-0.5986059904098511,-13.35350624255836
2092,0.6442480087280273,-13.311350950047373
2093,1.2774239778518677,-13.281351020142436
2094,-6.966639995574951,-13.298385188385843
2095,-6.836141586303711,-13.297537287995219
2096,-19.72064971923828,-13.346189019486308
2097,-45.600563049316406,-13.501472171112894
2098,-45.06128692626953,-13.660108718201519
2099,-51.76023483276367,-13.846376090332866
2100,-46.052764892578125,-13.96286789636314
2101,-9.690908432006836,-13.992391129776836
2102,-6.577024936676025,-14.000197200104594
2103,-7.5680084228515625,-14.035896017834544
2104,-10.117850303649902,-14.079259483143687
2105,-3.121948003768921,-14.097288539215922
2106,-4.008083820343018,-14.107930522724986
2107,-5.9626665115356445,-14.137115092560649
2108,-50.917030334472656,-14.345597797676922
2109,-17.489852905273438,-14.414920849308372
2110,-12.443068504333496,-14.421284672245383
2111,-16.643798828125,-14.420283955082297
2112,-9.621122360229492,-14.357445751652122
2113,-4.334827899932861,-14.211315657123924
2114,-3.7075867652893066,-13.893506325230003
2115,0.4184800088405609,-13.749385856732726
2116,-6.601264476776123,-13.745153814420105
2117,-3.4668140411376953,-13.725958372220397
2118,-11.313237190246582,-13.751654121503234
2119,-13.224720001220703,-13.781015834912658
